Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen;Fälle
2022;5;Salzburg;10418857;2897697;7521160;290380
2022;6;Steiermark;20235795;5322913;14912882;563984
2022;7;Tirol;9308825;3577117;5731708;259442
2022;8;Vorarlberg;6923353;1449188;5474165;192958
2022;9;Wien;57688663;50238483;7450180;1607817
2022;10;Österreich;174441569;83756232;90685337;4861789
2022;1;Burgenland;4978412;1485273;3493139;138751
2022;2;Kärnten;6450039;1426278;5023761;179766
2022;3;Niederösterreich;35294548;11760814;23533734;983680
2022;4;Oberösterreich;23661944;5957472;17704472;659472
2022;5;Salzburg;10429131;2906990;7522141;290666
2022;6;Steiermark;20275774;5337811;14937963;565098
2022;7;Tirol;9319455;3586991;5732464;259739
2022;8;Vorarlberg;6930496;1454355;5476141;193157
2022;9;Wien;57907581;50451208;7456373;1613918
2022;10;Österreich;175247380;84367192;90880188;4884248
2022;1;Burgenland;4987787;1492559;3495228;139013
2022;2;Kärnten;6457038;1428388;5028650;179961
2022;3;Niederösterreich;35328896;11790276;23538620;984637
2022;4;Oberösterreich;23698936;5967446;17731490;660503
2022;5;Salzburg;10437104;2913919;7523185;290888
2022;6;Steiermark;20296100;5353655;14942445;565664
2022;7;Tirol;9329084;3595864;5733220;260007
2022;8;Vorarlberg;6936946;1458854;5478092;193337
2022;9;Wien;58145396;50682731;7462665;1620546
2022;10;Österreich;175617287;84683692;90933595;4894557
2022;1;Burgenland;4997066;1499754;3497312;139271
2022;2;Kärnten;6461076;1432426;5028650;180074
2022;3;Niederösterreich;35588052;11813644;23774408;991860
2022;4;Oberösterreich;23714720;5978851;17735869;660943
2022;5;Salzburg;10445373;2921075;7524298;291119
2022;6;Steiermark;20309642;5362398;14947244;566042
2022;7;Tirol;9338646;3604728;5733918;260274
2022;8;Vorarlberg;6942575;1462608;5479967;193494
2022;9;Wien;58372512;50903633;7468879;1626876
2022;10;Österreich;176169662;84979117;91190545;4909952
2022;1;Burgenland;5006967;1508053;3498914;139547
2022;2;Kärnten;6465189;1435804;5029385;180189
2022;3;Niederösterreich;35818620;12040145;23778475;998286
2022;4;Oberösterreich;23730500;5991417;17739083;661383
2022;5;Salzburg;10451220;2926294;7524926;291282
2022;6;Steiermark;20318900;5370785;14948115;566300
2022;7;Tirol;9345231;3611313;5733918;260457
2022;8;Vorarlberg;6946801;1465325;5481476;193611
2022;9;Wien;58546572;51071293;7475279;1631728
2022;10;Österreich;176630000;85420429;91209571;4922782
2022;1;Burgenland;5011041;1511706;3499335;139661
2022;2;Kärnten;6467203;1437818;5029385;180245
2022;3;Niederösterreich;35856245;12068394;23787851;999335
2022;4;Oberösterreich;23746530;6003582;17742948;661830
2022;5;Salzburg;10455617;2929958;7525659;291404
2022;6;Steiermark;20321345;5372164;14949181;566368
2022;7;Tirol;9351225;3617307;5733918;260624
2022;8;Vorarlberg;6950554;1468094;5482460;193716
2022;9;Wien;58683870;51202285;7481585;1635554
2022;10;Österreich;176843630;85611308;91232322;4928736
2022;1;Burgenland;5014024;1514249;3499775;139744
2022;2;Kärnten;6469307;1439922;5029385;180303
2022;3;Niederösterreich;35881545;12089434;23792111;1000040
2022;4;Oberösterreich;23757403;6011851;17745552;662133
2022;5;Salzburg;10458493;2932308;7526185;291484
2022;6;Steiermark;20325091;5375180;14949911;566472
2022;7;Tirol;9355038;3621120;5733918;260730
2022;8;Vorarlberg;6954276;1470978;5483298;193820
2022;9;Wien;58816499;51328225;7488274;1639251
2022;10;Österreich;177031676;85783267;91248409;4933977
2022;1;Burgenland;5019951;1518493;3501458;139909
2022;2;Kärnten;6476526;1443063;5033463;180505
2022;3;Niederösterreich;35924877;12115580;23809297;1001248
2022;4;Oberösterreich;23773165;6019371;17753794;662572
2022;5;Salzburg;10462545;2937211;7525334;291597
2022;6;Steiermark;20349370;5395959;14953411;567149
2022;7;Tirol;9364662;3630744;5733918;260999
2022;8;Vorarlberg;6958657;1473354;5485303;193942
2022;9;Wien;59076246;51580686;7495560;1646490
2022;10;Österreich;177405999;86114461;91291538;4944410
2022;1;Burgenland;5027959;1525367;3502592;140132
2022;2;Kärnten;6478957;1445494;5033463;180572
2022;3;Niederösterreich;35956447;12137058;23819389;1002127
2022;4;Oberösterreich;23783645;6025705;17757940;662864
2022;5;Salzburg;10467008;2941161;7525847;291722
2022;6;Steiermark;20431748;5409722;15022026;569445
2022;7;Tirol;9385146;3640312;5744834;261570
2022;8;Vorarlberg;6963187;1476207;5486980;194068
2022;9;Wien;59271312;51773689;7497623;1651926
2022;10;Österreich;177765409;86374715;91390694;4954427
2022;1;Burgenland;5036496;1532890;3503606;140370
2022;2;Kärnten;6486392;1447991;5038401;180780
2022;3;Niederösterreich;36367374;12239905;24127469;1013580
2022;4;Oberösterreich;23816208;6030651;17785557;663772
2022;5;Salzburg;10471085;2944653;7526432;291835
2022;6;Steiermark;20444540;5420943;15023597;569801
2022;7;Tirol;9393458;3648624;5744834;261801
2022;8;Vorarlberg;6967258;1478568;5488690;194182
2022;9;Wien;59503618;52003791;7499827;1658401
2022;10;Österreich;178486429;86748016;91738413;4974522
2022;1;Burgenland;5041869;1537273;3504596;140520
2022;2;Kärnten;6488391;1449990;5038401;180835
2022;3;Niederösterreich;36387560;12257611;24129949;1014143
2022;4;Oberösterreich;23826623;6038704;17787919;664062
2022;5;Salzburg;10474907;2947859;7527048;291942
2022;6;Steiermark;20456881;5431788;15025093;570145
2022;7;Tirol;9399448;3654614;5744834;261968
2022;8;Vorarlberg;6970911;1480605;5490306;194283
2022;9;Wien;59632358;52129138;7503220;1661989
2022;10;Österreich;178678948;86927582;91751366;4979888
2022;1;Burgenland;5051356;1543477;3507879;140784
2022;2;Kärnten;6489938;1451496;5038442;180878
2022;3;Niederösterreich;36726583;12476857;24249726;1023592
2022;4;Oberösterreich;23836125;6045211;17790914;664327
2022;5;Salzburg;10478242;2950551;7527691;292035
2022;6;Steiermark;20467815;5440953;15026862;570450
2022;7;Tirol;9404546;3659712;5744834;262110
2022;8;Vorarlberg;6974653;1482668;5491985;194388
2022;9;Wien;59766035;52259628;7506407;1665715
2022;10;Österreich;179195293;87310553;91884740;4994279
2022;1;Burgenland;5055655;1547400;3508255;140904
2022;2;Kärnten;6493552;1452779;5040773;180979
2022;3;Niederösterreich;36742904;12491922;24250982;1024046
2022;4;Oberösterreich;23845939;6051396;17794543;664600
2022;5;Salzburg;10481328;2952868;7528460;292121
2022;6;Steiermark;20480125;5451651;15028474;570793
2022;7;Tirol;9408928;3664094;5744834;262232
2022;8;Vorarlberg;6977640;1484533;5493107;194471
2022;9;Wien;59879684;52370398;7509286;1668882
2022;10;Österreich;179365755;87467041;91898714;4999029
2022;1;Burgenland;5059645;1551177;3508468;141015
2022;2;Kärnten;6495086;1454201;5040885;181022
2022;3;Niederösterreich;36757348;12505653;24251695;1024449
2022;4;Oberösterreich;23852590;6055636;17796954;664786
2022;5;Salzburg;10483628;2954723;7528905;292185
2022;6;Steiermark;20483667;5454421;15029246;570892
2022;7;Tirol;9411351;3666517;5744834;262300
2022;8;Vorarlberg;6980415;1486345;5494070;194548
2022;9;Wien;59942102;52429994;7512108;1670622
2022;10;Österreich;179465832;87558667;91907165;5001819
2022;1;Burgenland;5061737;1552287;3509450;141074
2022;2;Kärnten;6499434;1456609;5042825;181143
2022;3;Niederösterreich;36777411;12521809;24255602;1025008
2022;4;Oberösterreich;23924081;6061862;17862219;666778
2022;5;Salzburg;10486997;2957789;7529208;292279
2022;6;Steiermark;20490220;5459284;15030936;571075
2022;7;Tirol;9417268;3672434;5744834;262465
2022;8;Vorarlberg;6983678;1487814;5495864;194639
2022;9;Wien;60026534;52511459;7515075;1672975
2022;10;Österreich;179667360;87681347;91986013;5007435
2022;1;Burgenland;5067417;1557094;3510323;141232
2022;2;Kärnten;6504141;1458230;5045911;181274
2022;3;Niederösterreich;36795949;12537299;24258650;1025525
2022;4;Oberösterreich;23933679;6066070;17867609;667046
2022;5;Salzburg;10490213;2960457;7529756;292368
2022;6;Steiermark;20520780;5470368;15050412;571926
2022;7;Tirol;9421562;3676728;5744834;262584
2022;8;Vorarlberg;6987006;1489787;5497219;194732
2022;9;Wien;60132565;52614904;7517661;1675930
2022;10;Österreich;179853312;87830937;92022375;5012618
2022;1;Burgenland;5073181;1562227;3510954;141393
2022;2;Kärnten;6506919;1460120;5046799;181352
2022;3;Niederösterreich;36915253;12551969;24363284;1028850
2022;4;Oberösterreich;23959271;6070438;17888833;667759
2022;5;Salzburg;10493197;2962924;7530273;292452
2022;6;Steiermark;20529702;5477928;15051774;572175
2022;7;Tirol;9425870;3681036;5744834;262705
2022;8;Vorarlberg;6989982;1491319;5498663;194815
2022;9;Wien;60222322;52702247;7520075;1678432
2022;10;Österreich;180115697;87960208;92155489;5019931
2022;1;Burgenland;5076783;1565266;3511517;141493
2022;2;Kärnten;6508693;1461628;5047065;181401
2022;3;Niederösterreich;36929021;12563041;24365980;1029234
2022;4;Oberösterreich;23966620;6075994;17890626;667964
2022;5;Salzburg;10496102;2965316;7530786;292533
2022;6;Steiermark;20539158;5486133;15053025;572438
2022;7;Tirol;9429665;3684831;5744834;262810
2022;8;Vorarlberg;6992622;1492725;5499897;194889
2022;9;Wien;60306678;52784867;7521811;1680783
2022;10;Österreich;180245342;88079801;92165541;5023544
2022;1;Burgenland;5078787;1566397;3512390;141549
2022;2;Kärnten;6510219;1463140;5047079;181444
2022;3;Niederösterreich;37050326;12630790;24419536;1032614
2022;4;Oberösterreich;23972845;6080336;17892509;668137
2022;5;Salzburg;10499094;2967878;7531216;292616
2022;6;Steiermark;20548514;5494219;15054295;572699
2022;7;Tirol;9433563;3688729;5744834;262919
2022;8;Vorarlberg;6994897;1493982;5500915;194952
2022;9;Wien;60383700;52860268;7523432;1682929
2022;10;Österreich;180471945;88245739;92226206;5029860
2022;1;Burgenland;5084838;1572321;3512517;141717
2022;2;Kärnten;6510880;1463801;5047079;181462
2022;3;Niederösterreich;37061076;12641096;24419980;1032914
2022;4;Oberösterreich;23978414;6084504;17893910;668293
2022;5;Salzburg;10501617;2969990;7531627;292686
2022;6;Steiermark;20558143;5503043;15055100;572968
2022;7;Tirol;9436985;3692151;5744834;263014
2022;8;Vorarlberg;6996893;1495378;5501515;195008
2022;9;Wien;60449316;52924300;7525016;1684758
2022;10;Österreich;180578162;88346584;92231578;5032820
2022;1;Burgenland;5088442;1575584;3512858;141818
2022;2;Kärnten;6511412;1464333;5047079;181477
2022;3;Niederösterreich;37069614;12649189;24420425;1033152
2022;4;Oberösterreich;23984049;6088427;17895622;668450
2022;5;Salzburg;10503285;2971246;7532039;292733
2022;6;Steiermark;20561157;5505419;15055738;573052
2022;7;Tirol;9438678;3693844;5744834;263062
2022;8;Vorarlberg;6998698;1496644;5502054;195058
2022;9;Wien;60502599;52975918;7526681;1686243
2022;10;Österreich;180657934;88420604;92237330;5035043
2022;1;Burgenland;5090456;1577339;3513117;141874
2022;2;Kärnten;6512585;1465506;5047079;181510
2022;3;Niederösterreich;37078182;12657282;24420900;1033391
2022;4;Oberösterreich;23991410;6093174;17898236;668655
2022;5;Salzburg;10505154;2972628;7532526;292785
2022;6;Steiermark;20566463;5509728;15056735;573199
2022;7;Tirol;9440846;3696012;5744834;263122
2022;8;Vorarlberg;7000402;1497522;5502880;195105
2022;9;Wien;60574346;53045442;7528904;1688243
2022;10;Österreich;180759844;88514633;92245211;5037884
2022;1;Burgenland;5093745;1579960;3513785;141966
2022;2;Kärnten;6518260;1467830;5050430;181668
2022;3;Niederösterreich;37098722;12669242;24429480;1033963
2022;4;Oberösterreich;24002901;6097545;17905356;668975
2022;5;Salzburg;10508889;2975679;7533210;292889
2022;6;Steiermark;20583230;5515805;15067425;573667
2022;7;Tirol;9445864;3701030;5744834;263262
2022;8;Vorarlberg;7003185;1498447;5504738;195183
2022;9;Wien;60753001;53222153;7530848;1693222
2022;10;Österreich;181007797;88727691;92280106;5044794
2022;1;Burgenland;5103592;1587666;3515926;142240
2022;2;Kärnten;6524096;1470006;5054090;181830
2022;3;Niederösterreich;37219322;12727357;24491965;1037324
2022;4;Oberösterreich;24022269;6100328;17921941;669515
2022;5;Salzburg;10511659;2978003;7533656;292966
2022;6;Steiermark;20594417;5525604;15068813;573979
2022;7;Tirol;9449715;3704881;5744834;263369
2022;8;Vorarlberg;7006195;1500092;5506103;195267
2022;9;Wien;60920825;53389015;7531810;1697899
2022;10;Österreich;181352090;88982952;92369138;5054390
2022;1;Burgenland;5107503;1591121;3516382;142349
2022;2;Kärnten;6525667;1471364;5054303;181874
2022;3;Niederösterreich;37342949;12845654;24497295;1040770
2022;4;Oberösterreich;24028468;6104798;17923670;669688
2022;5;Salzburg;10514044;2979976;7534068;293033
2022;6;Steiermark;20603530;5533504;15070026;574233
2022;7;Tirol;9452915;3708081;5744834;263458
2022;8;Vorarlberg;7008586;1501063;5507523;195333
2022;9;Wien;61027430;53494765;7532665;1700870
2022;10;Österreich;181611092;89230326;92380766;5061608
2022;1;Burgenland;5112133;1594876;3517257;142478
2022;2;Kärnten;6526910;1472397;5054513;181909
2022;3;Niederösterreich;37355298;12854730;24500568;1041114
2022;4;Oberösterreich;24034483;6109047;17925436;669855
2022;5;Salzburg;10516294;2981804;7534490;293095
2022;6;Steiermark;20611051;5539851;15071200;574442
2022;7;Tirol;9456058;3711224;5744834;263546
2022;8;Vorarlberg;7010916;1502205;5508711;195398
2022;9;Wien;61101167;53567534;7533633;1702926
2022;10;Österreich;181724310;89333668;92390642;5064764
2022;1;Burgenland;5115391;1597873;3517518;142569
2022;2;Kärnten;6527677;1473146;5054531;181930
2022;3;Niederösterreich;37366953;12865949;24501004;1041439
2022;4;Oberösterreich;24039624;6112649;17926975;669999
2022;5;Salzburg;10518162;2983362;7534800;293147
2022;6;Steiermark;20618075;5546204;15071871;574638
2022;7;Tirol;9458613;3713779;5744834;263617
2022;8;Vorarlberg;7012055;1502861;5509194;195430
2022;9;Wien;61169184;53634866;7534318;1704821
2022;10;Österreich;181825734;89430689;92395045;5067590
2022;1;Burgenland;5118684;1601027;3517657;142661
2022;2;Kärnten;6528737;1474110;5054627;181960
2022;3;Niederösterreich;37374565;12873206;24501359;1041651
2022;4;Oberösterreich;24044431;6116154;17928277;670132
2022;5;Salzburg;10519126;2984004;7535122;293174
2022;6;Steiermark;20620990;5548497;15072493;574719
2022;7;Tirol;9460284;3715450;5744834;263664
2022;8;Vorarlberg;7013417;1503617;5509800;195468
2022;9;Wien;61230227;53695052;7535175;1706523
2022;10;Österreich;181910461;89511117;92399344;5069952
2022;1;Burgenland;5121074;1602646;3518428;142727
2022;2;Kärnten;6532664;1475876;5056788;182069
2022;3;Niederösterreich;37470334;12882605;24587729;1044320
2022;4;Oberösterreich;24055624;6120592;17935032;670444
2022;5;Salzburg;10522737;2987050;7535687;293275
2022;6;Steiermark;20627442;5553419;15074023;574899
2022;7;Tirol;9464662;3719828;5744834;263786
2022;8;Vorarlberg;7016261;1504845;5511416;195547
2022;9;Wien;61368745;53832380;7536365;1710383
2022;10;Österreich;182179543;89679241;92500302;5077451
2022;1;Burgenland;5125684;1606690;3518994;142856
2022;2;Kärnten;6534553;1477285;5057268;182122
2022;3;Niederösterreich;37488396;12894048;24594348;1044824
2022;4;Oberösterreich;24061590;6123625;17937965;670611
2022;5;Salzburg;10525179;2989034;7536145;293343
2022;6;Steiermark;20656297;5562771;15093526;575703
2022;7;Tirol;9467945;3723111;5744834;263877
2022;8;Vorarlberg;7018642;1505852;5512790;195614
2022;9;Wien;61538112;54000916;7537196;1715103
2022;10;Österreich;182416398;89883332;92533066;5084053
2022;1;Burgenland;5130895;1611507;3519388;143001
2022;2;Kärnten;6538539;1478808;5059731;182233
2022;3;Niederösterreich;37497926;12902590;24595336;1045089
2022;4;Oberösterreich;24084660;6126660;17958000;671254
2022;5;Salzburg;10527404;2990831;7536573;293405
2022;6;Steiermark;20664103;5569286;15094817;575921
2022;7;Tirol;9470950;3726116;5744834;263961
2022;8;Vorarlberg;7020706;1506692;5514014;195671
2022;9;Wien;61661060;54122942;7538118;1718530
2022;10;Österreich;182596243;90035432;92560811;5089065
2022;1;Burgenland;5134010;1614253;3519757;143088
2022;2;Kärnten;6539873;1480121;5059752;182270
2022;3;Niederösterreich;37620099;13023874;24596225;1048494
2022;4;Oberösterreich;24090610;6130968;17959642;671420
2022;5;Salzburg;10529754;2992703;7537051;293470
2022;6;Steiermark;20672903;5576904;15095999;576166
2022;7;Tirol;9473609;3728775;5744834;264035
2022;8;Vorarlberg;7022811;1507574;5515237;195730
2022;9;Wien;61758717;54219779;7538938;1721252
2022;10;Österreich;182842386;90274951;92567435;5095925
2022;1;Burgenland;5138598;1617161;3521437;143216
2022;2;Kärnten;6540770;1480954;5059816;182295
2022;3;Niederösterreich;37673357;13074377;24598980;1049979
2022;4;Oberösterreich;24096035;6134952;17961083;671571
2022;5;Salzburg;10531594;2994128;7537466;293522
2022;6;Steiermark;20679408;5582317;15097091;576347
2022;7;Tirol;9476252;3731418;5744834;264109
2022;8;Vorarlberg;7024753;1508340;5516413;195784
2022;9;Wien;61841676;54301874;7539802;1723564
2022;10;Österreich;183002443;90425521;92576922;5100386
2022;1;Burgenland;5141625;1619871;3521754;143300
2022;2;Kärnten;6541529;1481700;5059829;182316
2022;3;Niederösterreich;37682538;13082693;24599845;1050235
2022;4;Oberösterreich;24100420;6138099;17962321;671693
2022;5;Salzburg;10533244;2995309;7537935;293568
2022;6;Steiermark;20686065;5588379;15097686;576533
2022;7;Tirol;9478791;3733957;5744834;264179
2022;8;Vorarlberg;7025754;1508886;5516868;195812
2022;9;Wien;61896191;54355617;7540574;1725083
2022;10;Österreich;183086157;90504511;92581646;5102719
2022;1;Burgenland;5144173;1622284;3521889;143371
2022;2;Kärnten;6542587;1482646;5059941;182346
2022;3;Niederösterreich;37689625;13088930;24600695;1050432
2022;4;Oberösterreich;24104701;6141066;17963635;671812
2022;5;Salzburg;10534693;2996439;7538254;293608
2022;6;Steiermark;20688873;5590562;15098311;576611
2022;7;Tirol;9480154;3735320;5744834;264217
2022;8;Vorarlberg;7027056;1509535;5517521;195848
2022;9;Wien;61945915;54404596;7541319;1726469
2022;10;Österreich;183157777;90571378;92586399;5104715
2022;1;Burgenland;5146590;1624013;3522577;143438
2022;2;Kärnten;6549399;1484343;5065056;182536
2022;3;Niederösterreich;37699064;13095750;24603314;1050695
2022;4;Oberösterreich;24113354;6145140;17968214;672053
2022;5;Salzburg;10537215;2998322;7538893;293678
2022;6;Steiermark;20695501;5595463;15100038;576796
2022;7;Tirol;9484141;3739307;5744834;264329
2022;8;Vorarlberg;7029376;1510314;5519062;195913
2022;9;Wien;62067249;54525290;7541959;1729851
2022;10;Österreich;183321889;90717942;92603947;5109289
2022;1;Burgenland;5150596;1627756;3522840;143550
2022;2;Kärnten;6550765;1485373;5065392;182574
2022;3;Niederösterreich;37713121;13104442;24608679;1051087
2022;4;Oberösterreich;24121590;6148412;17973178;672283
2022;5;Salzburg;10539900;3000526;7539374;293753
2022;6;Steiermark;20717785;5602788;15114997;577417
2022;7;Tirol;9486944;3742110;5744834;264407
2022;8;Vorarlberg;7031841;1511318;5520523;195982
